HTML,HTMLForm,IFrame,FlashContent,General Salutation,Javascript,mailto:,popups,body richness,Number of URLs,Malicious URL,text link disparity,Attachments,IP URLs,hexadecimal URL,Bad Rank Domain,Maximum Domains Counts,@_in_url,Subject richness,Fwd: mail,Re: mail,contains account,contains verify,contains update,contains prime targets,contains suspension,contains password,contains urgent,contains access,number of dots,number of dash,Class
0,0,0,0,0,0,0,0,1.2837837837837838,4,0,0,0,0,0,0,1,0,1.1,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1,0,1.6021505376344085,74,0,0,0,0,6,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1666666666666667,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
1,0,1,0,0,1,1,0,1.4666666666666666,82,5,0,0,0,0,0,1,1,1.0,0,0,0,0,1,0,0,0,0,0,5,2,Ham
0,0,0,0,0,0,0,0,1.196078431372549,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.0952380952380953,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.0256410256410255,1,0,0,0,0,0,0,1,0,1.1666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.2058823529411764,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.411764705882353,2,0,0,0,0,0,1,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1,0,1.0508474576271187,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,0,0,1,0,1.4274193548387097,4,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.8933333333333333,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.271186440677966,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.0786516853932584,1,0,0,0,0,0,0,1,0,1.1428571428571428,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.2903225806451613,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.2990654205607477,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Ham
1,0,1,0,0,1,1,0,1.4193548387096775,82,4,0,0,0,0,0,1,1,1.0,0,0,0,0,1,0,0,0,0,0,5,1,Ham
0,0,0,0,0,0,0,0,1.4423076923076923,8,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.5,2,0,0,1,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.6568627450980393,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.7184466019417475,2,0,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.3043478260869565,3,0,0,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.2135922330097086,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
1,0,0,0,0,0,1,0,1.48,5,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1,0,1.379396984924623,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,3,0,Ham
1,1,0,0,0,0,0,0,1.5307262569832403,99,3,0,0,0,0,0,2,1,1.0,0,0,0,0,0,0,0,0,0,0,5,1,Ham
0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.3419354838709678,1,0,0,0,0,0,0,1,0,1.1428571428571428,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.0666666666666667,1,0,0,0,0,0,0,1,0,1.4285714285714286,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1323529411764706,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.291866028708134,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.3015873015873016,1,0,0,0,0,0,0,1,0,1.4285714285714286,0,1,0,0,0,0,0,0,0,0,1,0,Ham
1,0,1,0,0,1,0,0,2.545945945945946,68,3,0,0,0,0,0,2,1,1.0,0,0,0,0,0,0,0,0,0,0,5,1,Ham
0,0,0,0,0,0,0,0,1.4311926605504588,6,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Ham
0,0,0,0,0,0,0,0,1.294871794871795,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.205128205128205,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.1193181818181819,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,1,0,1,0,1.5255102040816326,4,0,0,0,0,0,0,1,0,1.0909090909090908,0,0,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,0,0,0,0,1.875,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.435483870967742,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,1,Ham
0,0,0,0,0,0,0,0,1.4625,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Ham
0,0,0,0,0,0,0,0,1.3170731707317074,3,0,0,0,0,0,1,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.1694915254237288,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.2758620689655173,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Ham
0,0,0,0,0,0,0,0,1.1911764705882353,3,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1,0,1.3372093023255813,3,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,1,3,0,Ham
0,0,0,0,0,0,0,0,1.4654377880184333,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.4339622641509433,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1,0,1.1111111111111112,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.2205882352941178,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,0,0,0,0,1.180722891566265,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.3846153846153846,3,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.3865546218487395,2,0,0,0,0,0,0,1,0,1.1,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1666666666666667,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.3452380952380953,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,1,0,0,0,1,2,0,Ham
0,0,0,0,0,0,1,0,1.2134831460674158,3,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,0,0,0,0,1.2195121951219512,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.2715736040609138,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.3414634146341464,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1864406779661016,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.2211538461538463,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
1,1,1,0,0,1,0,0,1.399449035812672,96,3,0,0,0,0,0,2,1,1.0,0,0,0,0,0,0,0,0,0,0,5,1,Ham
0,0,0,0,0,0,0,0,1.1944444444444444,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.273972602739726,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.2727272727272727,3,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.288888888888889,3,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1304347826086956,2,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.4509803921568627,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1,0,1.3129251700680271,4,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Ham
1,0,0,0,0,0,0,0,1.263157894736842,30,4,0,0,0,0,0,2,1,1.0,0,0,0,0,0,0,0,0,0,0,5,1,Ham
0,0,0,0,0,0,0,0,1.2333333333333334,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.1824324324324325,3,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1206896551724137,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1041666666666667,3,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.7641509433962264,2,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.7857142857142858,3,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1914893617021276,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,1,2,0,Ham
0,0,0,0,0,0,0,0,1.0952380952380953,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.323076923076923,3,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.208955223880597,2,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1,0,1.8782608695652174,12,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.9158110882956878,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.2795698924731183,2,0,0,0,0,0,0,3,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.1846153846153846,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1287128712871286,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.091743119266055,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.205128205128205,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.2352941176470589,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.69,5,0,0,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.4113475177304964,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1282051282051282,2,0,0,0,0,0,0,2,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.2781456953642385,2,0,0,0,0,0,0,2,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.3802083333333333,2,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.2666666666666666,4,0,0,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.196969696969697,4,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.25,3,0,0,0,0,0,0,2,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
1,1,0,0,0,0,0,0,1.4744525547445255,65,4,0,0,0,0,0,2,1,1.0,0,0,0,0,0,0,0,0,0,0,5,2,Ham
0,0,0,0,0,0,0,0,1.2436974789915967,3,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,2.162094763092269,36,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,6,1,Ham
0,0,0,0,0,0,1,0,1.6842105263157894,2,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
1,1,0,0,0,0,1,0,1.6428571428571428,85,3,0,0,0,0,0,2,1,1.0,0,0,0,0,0,0,0,0,0,0,6,1,Ham
0,1,0,0,0,0,1,0,3.328,62,10,0,0,0,5,0,2,1,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.25,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Ham
0,0,0,0,0,0,0,0,1.6849315068493151,2,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.0434782608695652,2,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1666666666666667,3,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1764705882352942,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.288,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.4807692307692308,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.0666666666666667,2,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.2773109243697478,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,1,Ham
0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.2916666666666667,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.2564102564102564,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.3076923076923077,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,1,1,1,Ham
0,0,0,0,0,0,0,0,1.3461538461538463,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1935483870967742,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1194029850746268,2,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.3414634146341464,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.6288659793814433,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1929824561403508,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,0,0,0,0,1.2830188679245282,2,0,0,0,0,0,0,2,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.3191489361702127,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.2424242424242424,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.2584269662921348,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.1142857142857143,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1,0,2.1735537190082646,3,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.1944444444444444,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.15,1,0,0,0,0,0,0,1,0,1.0833333333333333,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.2692307692307692,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,Ham
0,0,0,0,0,0,0,0,1.3717948717948718,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,0,0,0,0,1.2531645569620253,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.76536312849162,8,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.40625,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.2121212121212122,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,2.1818181818181817,34,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,0,0,0,0,1.2772277227722773,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1,0,1.3194444444444444,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.275,4,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.3783783783783783,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1,0,1.7703703703703704,3,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1,0,1.1546391752577319,3,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,0,0,1,0,1.3571428571428572,4,0,0,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,0,0,0,0,1.325,0,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,1,Ham
0,0,0,0,0,0,0,0,1.0416666666666667,2,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1666666666666667,4,0,0,0,0,0,0,2,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1636363636363636,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1428571428571428,2,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,3.3550295857988166,11,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1590909090909092,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.2307692307692308,4,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,0,0,0,0,1.6857142857142857,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,2.452830188679245,5,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1,0,2.1933333333333334,4,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.2597402597402598,3,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,3,1,Ham
1,1,0,0,0,0,0,0,1.5,90,3,0,0,0,0,0,2,1,1.0,0,0,0,0,0,0,0,0,0,0,5,1,Ham
0,0,0,0,0,0,0,0,1.1149425287356323,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.0892857142857142,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.3055555555555556,3,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,0,0,0,0,1.2627118644067796,2,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1914893617021276,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.3076923076923077,3,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.393939393939394,2,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.1428571428571428,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,2.539473684210526,12,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,3.1656626506024095,20,0,0,0,0,0,0,1,0,1.2,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1,0,1.4506172839506173,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.0526315789473684,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.206896551724138,2,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1153846153846154,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1935483870967742,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.2169811320754718,2,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.0344827586206897,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,2,Ham
0,0,0,0,0,0,0,0,1.263157894736842,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,0,0,0,0,1.3088235294117647,3,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,0,0,1,0,1.2258064516129032,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,2,Ham
0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.2,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,0,0,1.1886792452830188,2,0,0,0,0,0,0,1,0,1.1111111111111112,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.1956521739130435,2,0,0,0,0,0,0,3,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,0,0,1.2692307692307692,1,0,0,0,0,0,0,1,0,1.2,0,1,0,0,0,0,0,0,0,0,2,0,Ham
